302,0.96715
304,0.96715
306,0.96715
308,0.96715
310,0.9684
312,0.9684
314,0.9684
316,0.9684
318,0.9684
320,0.9699
322,0.9699
324,0.9699
326,0.9699
328,0.9699
330,0.9717
332,0.9717
334,0.9717
336,0.9717
338,0.9717
340,0.9738
342,0.9738
344,0.9738
346,0.9738
348,0.9738
350,0.9743
352,0.9743
354,0.9743
356,0.9743
358,0.9743
360,0.9754
362,0.9754
364,0.9754
366,0.9754
368,0.9754
370,0.9764
372,0.9764
374,0.9764
376,0.9764
378,0.9764
380,0.9781
382,0.9782
384,0.9783
386,0.9783
388,0.9784
390,0.9784
392,0.9784
394,0.9785
396,0.979
398,0.975
400,0.9797
402,0.98
404,0.98
406,0.98
408,0.98
410,0.9806
412,0.981
414,0.981
416,0.982
418,0.982
420,0.9821
422,0.9822
424,0.9824
426,0.9826
428,0.9828
430,0.9829
432,0.983
434,0.9831
436,0.9832
438,0.9833
440,0.9838
442,0.9842
444,0.9846
446,0.985
448,0.9854
450,0.9854
452,0.9854
454,0.9854
456,0.9854
458,0.9854
460,0.9854
462,0.9856
464,0.9856
466,0.9858
468,0.9858
470,0.9858
472,0.9858
474,0.9858
476,0.9857
478,0.9857
480,0.9857
482,0.9856
484,0.9855
486,0.9855
488,0.9854
490,0.9852
492,0.985
494,0.985
496,0.9848
498,0.9846
500,0.9845
502,0.9844
504,0.9843
506,0.9842
508,0.9841
510,0.9836
512,0.9834
514,0.9834
516,0.9832
518,0.9832
520,0.9832
522,0.983
524,0.9828
526,0.9826
528,0.9824
530,0.9823
532,0.982
534,0.9817
536,0.9813
538,0.9811
540,0.9811
542,0.9811
544,0.981
546,0.981
548,0.981
550,0.9815
552,0.9815
554,0.9815
556,0.9815
558,0.9815
560,0.981
562,0.9804
564,0.9804
566,0.9803
568,0.9802
570,0.9801
572,0.9801
574,0.98
576,0.9799
578,0.9798
580,0.979
582,0.9785
584,0.978
586,0.9775
588,0.977
590,0.9769
592,0.9769
594,0.9768
596,0.9768
598,0.9768
600,0.9752
602,0.975
604,0.9745
606,0.974
608,0.9735
610,0.973
612,0.9724
614,0.9719
616,0.9714
618,0.9709
620,0.9708
622,0.9707
624,0.9706
626,0.9705
628,0.9704
630,0.9681
632,0.967
634,0.9665
636,0.966
638,0.966
640,0.9659
642,0.965
644,0.964
646,0.963
648,0.961
650,0.9598
652,0.9598
654,0.9598
656,0.9598
658,0.9598
660,0.9603
662,0.9603
664,0.9603
666,0.9603
668,0.9603
670,0.9579
672,0.9575
674,0.957
676,0.9565
678,0.9562
680,0.9562
682,0.956
684,0.9555
686,0.9545
688,0.9539
690,0.9533
692,0.9527
694,0.9521
696,0.9515
698,0.9509
700,0.9495
702,0.9485
704,0.9475
706,0.947
708,0.946
710,0.9455
712,0.9445
714,0.9435
716,0.9425
718,0.9414
720,0.9414
722,0.941
724,0.9403
726,0.94
728,0.94
730,0.9397
732,0.939
734,0.9383
736,0.9376
738,0.9368
740,0.9362
742,0.935
744,0.9338
746,0.9327
748,0.9315
750,0.9306
752,0.93
754,0.928
756,0.927
758,0.926
760,0.925
762,0.924
764,0.923
766,0.922
768,0.921
770,0.9185
772,0.9175
774,0.9165
776,0.9154
778,0.9144
780,0.9119
782,0.9115
784,0.91
786,0.9075
788,0.905
790,0.9039
792,0.903
794,0.902
796,0.901
798,0.9005
800,0.9007
820,0.899
840,0.8977
860,0.8807
880,0.8548
900,0.8399
920,0.8338
940,0.823
960,0.7977
980,0.7617
1000,0.7248
1020,0.6866
1040,0.6799
1060,0.7082
1080,0.7243
1100,0.7289
1120,0.7237
1140,0.7002
1160,0.6623
1180,0.6014
1200,0.5503
1220,0.4822
1240,0.4466
1260,0.445
1280,0.4439
1300,0.4494
1320,0.4516
1340,0.4502
1360,0.4386
1380,0.4264
1400,0.39
1420,0.2157
1440,0.0645
1460,0.0326
1480,0.0199
1500,0.0163
1520,0.0181
1540,0.0203
1560,0.0255
1580,0.0316
1600,0.0364
1620,0.0426
1640,0.0545
1660,0.0676
1680,0.811
1700,0.0948
1720,0.1051
1740,0.1171
1760,0.128
1780,0.1397
1800,0.1559
1820,0.172
1840,0.1914
1860,0.1651
1880,0.0816
1900,0.0374
1920,0.0174
1940,0.0108
1960,0.0072
1980,0.0056
2000,0.0054
2020,0.57
2040,0.0066
2060,0.0079
2080,0.
2100,0.0137
2120,0.0212
2140,0.0319
2160,0.0441
2180,0.057
2200,0.0705
2220,0.0867
2240,0.0964
2260,0.0914
2280,0.0732
2300,0.0523
2320,0.0371
2340,0.0283
2360,0.0235
2380,0.0212
2400,0.0197
2420,0.0188
2440,0.0181
2460,0.0168
2480,0.0158
2500,0.015
